0,598,0
1,598,0
2,598,0
3,598,0
4,598,0
5,598,0
6,598,0
7,598,0
8,598,0
9,598,0
10,598,0
11,598,0
12,598,0
13,598,0
14,598,0
15,598,0
16,598,0
17,598,0
18,598,0
19,598,0
20,598,0
21,598,0
22,598,0
23,598,0
24,598,0
25,598,0
26,598,0
27,598,0
28,598,0
29,598,0
30,598,0
31,598,0
32,598,0
33,598,0
34,598,0
35,598,0
36,598,0
37,598,0
38,598,0
39,598,0
40,598,0
41,598,0
42,598,0
43,598,0
44,598,0
45,598,0
46,598,0
47,598,0
48,598,0
49,598,0
50,598,0
51,598,0
52,598,0
53,598,0
54,598,0
55,598,0
56,598,0
57,598,0
58,598,0
59,598,0
60,598,0
61,598,0
62,598,0
63,598,0
64,598,0
65,598,0
66,598,0
67,598,0
68,598,0
69,598,0
70,598,0
71,598,0
72,598,0
73,598,0
74,598,0
75,598,0
76,598,0
77,598,0
78,598,0
79,598,0
80,598,0
81,598,0
82,598,0
83,598,0
84,598,0
85,598,0
86,598,0
87,598,0
88,598,0
89,598,0
90,598,0
91,598,0
92,598,0
93,598,0
94,598,0
95,598,0
96,598,0
97,598,0
98,598,0
99,598,0
100,598,0
101,598,0
102,598,0
103,598,0
104,598,0
105,598,0
106,598,0
107,598,0
108,598,0
109,598,0
0,597,0
1,597,0
2,597,0
3,597,0
4,597,0
5,597,0
6,597,0
7,597,0
8,597,0
9,597,0
10,597,0
11,597,0
12,597,0
13,597,0
14,597,0
15,597,0
16,597,0
17,597,0
18,597,0
19,597,0
20,597,0
21,597,0
22,597,0
23,597,0
24,597,0
25,597,0
26,597,0
27,597,0
28,597,0
29,597,0
30,597,0
31,597,0
32,597,0
33,597,0
34,597,0
35,597,0
36,597,0
37,597,0
38,597,0
39,597,0
40,597,0
41,597,0
42,597,0
43,597,0
44,597,0
45,597,0
46,597,0
47,597,0
48,597,0
49,597,0
50,597,0
51,597,0
52,597,0
53,597,0
54,597,0
55,597,0
56,597,0
57,597,0
58,597,0
59,597,0
60,597,0
61,597,0
62,597,0
63,597,0
64,597,0
65,597,0
66,597,0
67,597,0
68,597,0
69,597,0
70,597,0
71,597,0
72,597,0
73,597,0
74,597,0
75,597,0
76,597,0
77,597,0
78,597,0
79,597,0
80,597,0
81,597,0
82,597,0
83,597,0
84,597,0
85,597,0
86,597,0
87,597,0
88,597,0
89,597,0
90,597,0
91,597,0
92,597,0
93,597,0
94,597,0
95,597,0
96,597,0
97,597,0
98,597,0
99,597,0
100,597,0
101,597,0
102,597,0
103,597,0
104,597,0
105,597,0
106,597,0
107,597,0
108,597,0
109,597,0
0,596,0
1,596,0
2,596,0
3,596,0
4,596,0
5,596,0
6,596,0
7,596,0
8,596,0
9,596,0
10,596,0
11,596,0
12,596,0
13,596,0
14,596,0
15,596,0
16,596,0
17,596,0
18,596,0
19,596,0
20,596,0
21,596,0
22,596,0
23,596,0
24,596,0
25,596,0
26,596,0
27,596,0
28,596,0
29,596,0
30,596,0
31,596,0
32,596,0
33,596,0
34,596,0
35,596,0
36,596,0
37,596,0
38,596,0
39,596,0
40,596,0
41,596,0
42,596,0
43,596,0
44,596,0
45,596,0
46,596,0
47,596,0
48,596,0
49,596,0
50,596,0
51,596,0
52,596,0
53,596,0
54,596,0
55,596,0
56,596,0
57,596,0
58,596,0
59,596,0
60,596,0
61,596,0
62,596,0
63,596,0
64,596,0
65,596,0
66,596,0
67,596,0
68,596,0
69,596,0
70,596,0
71,596,0
72,596,0
73,596,0
74,596,0
75,596,0
76,596,0
77,596,0
78,596,0
79,596,0
80,596,0
81,596,0
82,596,0
83,596,0
84,596,0
85,596,0
86,596,0
87,596,0
88,596,0
89,596,0
90,596,0
91,596,0
92,596,0
93,596,0
94,596,0
95,596,0
96,596,0
97,596,0
98,596,0
99,596,0
100,596,0
101,596,0
102,596,0
103,596,0
104,596,0
105,596,0
106,596,0
